<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2020.07.21	11.79	12.03	11.56	11.61	6271	5379200	1
2020.07.22	11.63	11.91	11.43	11.85	5452	5913200	1
2020.07.23	11.86	11.95	11.26	11.30	4272	3418000	1
2020.07.24	11.29	11.29	10.52	10.98	7351	6252000	1
2020.07.27	11.03	11.20	10.81	10.94	4139	2609200	1
2020.07.28	10.90	10.97	10.69	10.83	2615	2229200	1
2020.07.29	10.83	11.57	10.77	11.37	6153	5248400	1
2020.07.30	11.27	11.77	11.06	11.71	3813	2764400	1
2020.07.31	11.78	12.20	11.63	11.95	8544	8328800	1
2020.08.03	12.19	12.78	11.99	12.48	11546	11636400	1
2020.08.04	12.31	12.91	12.08	12.73	6856	8253200	1
2020.08.05	12.92	13.36	12.48	13.27	9848	9760400	1
2020.08.06	13.31	13.73	12.94	13.63	11694	9519200	1
2020.08.07	13.48	14.25	13.41	13.70	10209	8673600	1
2020.08.10	13.76	14.06	13.52	13.72	7800	5927600	1
2020.08.11	13.71	13.71	13.08	13.42	8465	8915200	1
2020.08.12	13.49	13.56	12.73	12.90	6992	4982400	1
2020.08.13	12.93	13.54	12.77	13.20	14574	10233600	1
2020.08.14	13.08	13.31	12.95	13.25	4961	3644800	1
2020.08.17	13.25	13.68	12.96	13.30	10587	8139600	1
2020.08.18	13.32	14.15	13.32	14.00	9394	6744800	1
2020.08.19	14.01	14.54	14.01	14.40	10192	7183600	1
2020.08.20	14.22	14.41	13.81	14.35	5829	3840800	1
2020.08.21	14.39	14.47	13.99	14.30	4798	2794800	1
2020.08.24	14.47	14.70	14.23	14.55	5313	3651200	1
2020.08.25	14.70	15.23	14.57	15.22	7946	8098400	1
2020.08.26	15.27	16.01	15.23	16.01	12575	12299200	1
2020.08.27	16.19	16.40	14.77	15.17	20423	15321600	1
2020.08.28	15.17	15.40	14.50	14.93	10394	8714400	1
2020.08.31	14.98	15.53	14.73	15.33	7561	5498400	1
2020.09.01	15.55	16.18	15.42	16.09	12136	8484800	1
2020.09.02	16.16	16.69	16.12	16.58	11825	8549600	1
2020.09.03	16.67	17.11	15.26	15.30	22877	17020400	1
2020.09.04	15.72	15.93	14.15	15.65	24794	24851600	1
2020.09.08	15.22	15.70	14.52	14.85	17480	14081200	1
2020.09.09	15.18	15.32	14.61	14.76	8277	6108800	1
2020.09.10	14.80	15.00	14.15	14.22	7716	6220000	1
2020.09.11	14.30	14.83	13.55	14.57	18037	12129600	1
